22  Gamma   1   0   2   -1  0   0   0   0   0   0   0   0
32112	N(1650)0	0	1.655	2	1	1	0	0	0	0	0	0.14	0
32212	N(1650)+	0	1.655	2	1	1	1	0	0	0	0	0.14	0
13112	Sigma(1660)-	0	1.66	2	1	1	-1	-1	0	0	0	0.1	0
13212	Sigma(1660)0	0	1.66	2	1	1	0	-1	0	0	0	0.1	0
13222	Sigma(1660)+	0	1.66	2	1	1	1	-1	0	0	0	0.1	0
9010113	pi1(1600)0	0	1.662	3	-1	0	0	0	0	0	0	0.23	0
9010213	pi1(1600)+	0	1.662	3	-1	0	1	0	0	0	0	0.23	0
227	omega3(1670)	0	1.667	7	-1	0	0	0	0	0	0	0.168	0
10115	pi2(1670)0	0	1.67	5	-1	0	0	0	0	0	0	0.259	0
10215	pi2(1670)+	0	1.67	5	-1	0	1	0	0	0	0	0.259	0
13114	Sigma(1670)-	0	1.67	4	1	1	-1	-1	0	0	0	0.06	0
13214	Sigma(1670)0	0	1.67	4	1	1	0	-1	0	0	0	0.06	0
13224	Sigma(1670)+	0	1.67	4	1	1	1	-1	0	0	0	0.06	0
33122	Lambda(1670)	0	1.67	2	1	1	0	-1	0	0	0	0.035	0
3334	Omega	1	1.67245	4	1	1	-1	-3	0	0	0	0	0
2116	N(1675)0	0	1.675	6	1	1	0	0	0	0	0	0.15	0
2216	N(1675)+	0	1.675	6	1	1	1	0	0	0	0	0.15	0
100333	phi(1680)	0	1.68	3	-1	0	0	0	0	0	0	0.15	0
12116	N(1680)0	0	1.685	6	1	1	0	0	0	0	0	0.13	0
12216	N(1680)+	0	1.685	6	1	1	1	0	0	0	0	0.13	0
13124	Lambda(1690)	0	1.69	4	1	1	0	-1	0	0	0	0.06	0
23314	Ksi(1690)-	0	1.69	4	1	1	-1	-2	0	0	0	0.03	0
23324	Ksi(1690)0	0	1.69	4	1	1	0	-2	0	0	0	0.03	0
117	rho3(1690)0	0	1.691	7	-1	0	0	0	0	0	0	0.161	0
217	rho3(1690)+	0	1.691	7	-1	0	1	0	0	0	0	0.161	0
11114	Delta(1700)-	0	1.7	4	1	1	-1	0	0	0	0	0.3	0
12114	Delta(1700)0	0	1.7	4	1	1	0	0	0	0	0	0.3	0
12214	Delta(1700)+	0	1.7	4	1	1	1	0	0	0	0	0.3	0
12224	Delta(1700)++	0	1.7	4	1	1	2	0	0	0	0	0.3	0
21214	N(1700)0	0	1.7	4	1	1	0	0	0	0	0	0.15	0
22124	N(1700)+	0	1.7	4	1	1	1	0	0	0	0	0.15	0
30113	rho(1700)0	0	1.7	3	-1	0	0	0	0	0	0	0.24	0
30213	rho(1700)+	0	1.7	3	-1	0	1	0	0	0	0	0.24	0
42112	N(1710)0	0	1.71	2	1	1	0	0	0	0	0	0.1	0
42212	N(1710)+	0	1.71	2	1	1	1	0	0	0	0	0.1	0
10331	f0(1710)	0	1.713	1	-1	0	0	0	0	0	0	0.125	0
30313	K*(1680)0	0	1.717	3	-1	0	0	1	0	0	0	0.322	0
30323	K*(1680)+	0	1.717	3	-1	0	1	1	0	0	0	0.322	0
31214	N(1720)0	0	1.72	4	1	1	0	0	0	0	0	0.25	0
32124	N(1720)+	0	1.72	4	1	1	1	0	0	0	0	0.25	0
9000115	a2(1700)0	0	1.732	5	-1	0	0	0	0	0	0	0.19	0
9000215	a2(1700)+	0	1.732	5	-1	0	1	0	0	0	0	0.19	0
23112	Sigma(1750)-	0	1.75	2	1	1	-1	-1	0	0	0	0.09	0
23212	Sigma(1750)0	0	1.75	2	1	1	0	-1	0	0	0	0.09	0
23222	Sigma(1750)+	0	1.75	2	1	1	1	-1	0	0	0	0.09	0
9040221	eta(1760)	0	1.756	1	-1	0	0	0	0	0	0	0.096	0
10315	K2(1770)0	0	1.773	5	-1	0	0	1	0	0	0	0.186	0
10325	K2(1770)+	0	1.773	5	-1	0	1	1	0	0	0	0.186	0
3116	Sigma(1775)-	0	1.775	6	1	1	-1	-1	0	0	0	0.12	0
3216	Sigma(1775)0	0	1.775	6	1	1	0	-1	0	0	0	0.12	0
3226	Sigma(1775)+	0	1.775	6	1	1	1	-1	0	0	0	0.12	0
317	K3*(1780)0	0	1.776	7	-1	0	0	1	0	0	0	0.159	0
327	K3*(1780)+	0	1.776	7	-1	0	1	1	0	0	0	0.159	0
43122	Lambda(1800)	0	1.8	2	1	1	0	-1	0	0	0	0.3	0
200111	pi(1800)0	0	1.801	1	-1	0	0	0	0	0	0	0.21	0
200211	pi(1800)+	0	1.801	1	-1	0	1	0	0	0	0	0.21	0
53122	Lambda(1810)	0	1.81	2	1	1	0	-1	0	0	0	0.15	0
9030225	f2(1810)	0	1.815	5	-1	0	0	0	0	0	0	0.197	0
20315	K2(1820)0	0	1.816	5	-1	0	0	1	0	0	0	0.276	0
20325	K2(1820)+	0	1.816	5	-1	0	1	1	0	0	0	0.276	0
3126	Lambda(1820)	0	1.82	6	1	1	0	-1	0	0	0	0.08	0
13314	Ksi(1820)-	0	1.823	4	1	1	-1	-2	0	0	0	0.024	0
13324	Ksi(1820)0	0	1.823	4	1	1	0	-2	0	0	0	0.024	0
13126	Lambda(1830)	0	1.83	6	1	1	0	-1	0	0	0	0.095	0
2001037	K(1830)+	0	1.83	1	-1	0	1	1	0	0	0	0.25	0
2001038	K(1830)0	0	1.83	1	-1	0	0	1	0	0	0	0.25	0
4000004	X(1835)	0	1.835	1	-1	0	0	0	0	0	0	0.112	0
2001071	eta2(1870)	0	1.842	5	-1	0	0	0	0	0	0	0.225	0
4000005	X(1840)	0	1.842	1	-1	0	0	0	0	0	0	0.083	0
337	phi3(1850)	0	1.854	7	-1	0	0	0	0	0	0	0.087	0
1130	Delta(1900)++	0	1.86	2	1	1	2	0	0	0	0	0.249835583	0
1131	Delta(1900)+	0	1.86	2	1	1	1	0	0	0	0	0.243428846	0
1132	Delta(1900)0	0	1.86	2	1	1	0	0	0	0	0	0.243418326	0
1133	Delta(1900)-	0	1.86	2	1	1	-1	0	0	0	0	0.249835583	0
2000001	N(1860)+	0	1.86	6	1	1	1	0	0	0	0	0.245695821	0
2000002	N(1860)0	0	1.86	6	1	1	0	0	0	0	0	0.245685852	0
2000005	N(1880)+	0	1.87	2	1	1	1	0	0	0	0	0.247962796	0
2000006	N(1880)0	0	1.87	2	1	1	0	0	0	0	0	0.247953379	0
2000003	N(1875)+	0	1.875	4	1	1	1	0	0	0	0	0.249096284	0
2000004	N(1875)0	0	1.875	4	1	1	0	0	0	0	0	0.249087142	0
1116	Delta(1905)-	0	1.88	6	1	1	-1	0	0	0	0	0.33	0
1216	Delta(1905)0	0	1.88	6	1	1	0	0	0	0	0	0.33	0
2126	Delta(1905)+	0	1.88	6	1	1	1	0	0	0	0	0.33	0
2226	Delta(1905)++	0	1.88	6	1	1	2	0	0	0	0	0.33	0
2000039	Sigma(1880)+	0	1.88	2	1	1	1	-1	0	0	0	0.1	0
2000040	Sigma(1880)0	0	1.88	2	1	1	0	-1	0	0	0	0.1	0
2000041	Sigma(1880)-	0	1.88	2	1	1	-1	-1	0	0	0	0.1	0
21112	Delta(1910)-	0	1.89	2	1	1	-1	0	0	0	0	0.28	0
21212	Delta(1910)0	0	1.89	2	1	1	0	0	0	0	0	0.28	0
22122	Delta(1910)+	0	1.89	2	1	1	1	0	0	0	0	0.28	0
22222	Delta(1910)++	0	1.89	2	1	1	2	0	0	0	0	0.28	0
23124	Lambda(1890)	0	1.89	4	1	1	0	-1	0	0	0	0.1	0
2000007	N(1895)+	0	1.895	2	1	1	1	0	0	0	0	0.253630234	0
2000008	N(1895)0	0	1.895	2	1	1	0	0	0	0	0	0.253622195	0
2001060	pi2(1880)+	0	1.895	5	-1	0	1	0	0	0	0	0.235	0
2001061	pi2(1880)0	0	1.895	5	-1	0	0	0	0	0	0	0.235	0
2000009	N(1900)+	0	1.9	4	1	1	1	0	0	0	0	0.2	0
2000010	N(1900)0	0	1.9	4	1	1	0	0	0	0	0	0.2	0
2001062	rho(1900)+	0	1.9	3	-1	0	1	0	0	0	0	0.1	0
2001063	rho(1900)0	0	1.9	3	-1	0	0	0	0	0	0	0.1	0
9040225	f2(1910)	0	1.903	5	-1	0	0	0	0	0	0	0.196	0
13116	Sigma(1915)-	0	1.915	6	1	1	-1	-1	0	0	0	0.12	0
13216	Sigma(1915)0	0	1.915	6	1	1	0	-1	0	0	0	0.12	0
13226	Sigma(1915)+	0	1.915	6	1	1	1	-1	0	0	0	0.12	0
21114	Delta(1920)-	0	1.92	4	1	1	-1	0	0	0	0	0.26	0
22114	Delta(1920)0	0	1.92	4	1	1	0	0	0	0	0	0.26	0
22214	Delta(1920)+	0	1.92	4	1	1	1	0	0	0	0	0.26	0
22224	Delta(1920)++	0	1.92	4	1	1	2	0	0	0	0	0.26	0
1118	Delta(1950)-	0	1.93	8	1	1	-1	0	0	0	0	0.285	0
2118	Delta(1950)0	0	1.93	8	1	1	0	0	0	0	0	0.285	0
2218	Delta(1950)+	0	1.93	8	1	1	1	0	0	0	0	0.285	0
2228	Delta(1950)++	0	1.93	8	1	1	2	0	0	0	0	0.285	0
11116	Delta(1930)-	0	1.93	6	1	1	-1	0	0	0	0	0.35	0
11216	Delta(1930)0	0	1.93	6	1	1	0	0	0	0	0	0.35	0
12126	Delta(1930)+	0	1.93	6	1	1	1	0	0	0	0	0.35	0
12226	Delta(1930)++	0	1.93	6	1	1	2	0	0	0	0	0.35	0
4000006	a0(1950)0	0	1.931	1	-1	0	0	0	0	0	0	0.271	0
4000007	a0(1950)+	0	1.931	1	-1	0	1	0	0	0	0	0.271	0
23114	Sigma(1940)M-	0	1.94	4	1	1	-1	-1	0	0	0	0.22	0
23214	Sigma(1940)M0	0	1.94	4	1	1	0	-1	0	0	0	0.22	0
23224	Sigma(1940)M+	0	1.94	4	1	1	1	-1	0	0	0	0.22	0
2001074	f2(1950)	0	1.944	5	-1	0	0	0	0	0	0	0.472	0
33314	Ksi(1950)-	0	1.95	4	1	1	-1	-2	0	0	0	0.06	0
33324	Ksi(1950)0	0	1.95	4	1	1	0	-2	0	0	0	0.06	0
2000063	K0*(1950)+	0	1.95	1	-1	0	1	1	0	0	0	0.294	0
2000064	K0*(1950)0	0	1.95	1	-1	0	0	1	0	0	0	0.294	0
2000066	K2*(1980)+	0	1.98	5	-1	0	1	1	0	0	0	0.0985	0
2000067	K2*(1980)0	0	1.98	5	-1	0	0	1	0	0	0	0.109	0
9000117	rho3(1990)0	0	1.982	7	-1	0	0	0	0	0	0	0.188	0
9000217	rho3(1990)+	0	1.982	7	-1	0	1	0	0	0	0	0.188	0
2001058	N(1990)+	0	1.99	8	1	1	1	0	0	0	0	0.28	0
2001059	N(1990)0	0	1.99	8	1	1	0	0	0	0	0	0.28	0
9050221	f0(2020)	0	1.992	1	-1	0	0	0	0	0	0	0.442	0
1134	Delta(1940)++	0	2	4	1	1	2	0	0	0	0	0.35	0
1135	Delta(1940)+	0	2	4	1	1	1	0	0	0	0	0.35	0
1136	Delta(1940)0	0	2	4	1	1	0	0	0	0	0	0.35	0
1137	Delta(1940)-	0	2	4	1	1	-1	0	0	0	0	0.35	0
1138	Delta(2000)++	0	2	6	1	1	2	0	0	0	0	0.25218341	0
1139	Delta(2000)+	0	2	6	1	1	1	0	0	0	0	0.277433472	0
1140	Delta(2000)0	0	2	6	1	1	0	0	0	0	0	0.277431225	0
1141	Delta(2000)-	0	2	6	1	1	-1	0	0	0	0	0.25218341	0
119	a4(2040)0	0	2.011	9	-1	0	0	0	0	0	0	0.36	0
219	a4(2040)+	0	2.011	9	-1	0	1	0	0	0	0	0.36	0
100335	f2(2010)	0	2.011	5	-1	0	0	0	0	0	0	0.202	0
229	f4(2050)	0	2.018	9	-1	0	0	0	0	0	0	0.237	0
43314	Ksi(2030)-	0	2.025	6	1	1	-1	-2	0	0	0	0.02	0
43324	Ksi(2030)0	0	2.025	6	1	1	0	-2	0	0	0	0.02	0
3118	Sigma(2030)-	0	2.03	8	1	1	-1	-1	0	0	0	0.18	0
3218	Sigma(2030)0	0	2.03	8	1	1	0	-1	0	0	0	0.18	0
3228	Sigma(2030)+	0	2.03	8	1	1	1	-1	0	0	0	0.18	0
319	K4*(2045)0	0	2.045	9	-1	0	0	1	0	0	0	0.198	0
329	K4*(2045)+	0	2.045	9	-1	0	1	1	0	0	0	0.198	0
2000011	N(2000)+	0	2.05	6	1	1	1	0	0	0	0	0.277433472	0
2000012	N(2000)0	0	2.05	6	1	1	0	0	0	0	0	0.277431225	0
2000015	N(2060)+	0	2.06	6	1	1	1	0	0	0	0	0.291035323	0
2000016	N(2060)0	0	2.06	6	1	1	0	0	0	0	0	0.291036384	0
2000054	Sigma(2080)+	0	2.08	4	1	1	1	-1	0	0	0	0.19	0
2000055	Sigma(2080)0	0	2.08	4	1	1	0	-1	0	0	0	0.19	0
2000056	Sigma(2080)-	0	2.08	4	1	1	-1	-1	0	0	0	0.19	0
2000061	pi2(2100)+	0	2.09	5	-1	0	1	0	0	0	0	0.625	0
2000062	pi2(2100)0	0	2.09	5	-1	0	0	0	0	0	0	0.625	0
3128	Lambda(2100)	0	2.1	8	1	1	0	-1	0	0	0	0.2	0
2000065	f0(2100)	0	2.1	1	-1	0	0	0	0	0	0	0.44	0
23126	Lambda(2110)	0	2.11	6	1	1	0	-1	0	0	0	0.2	0
2000019	N(2120)+	0	2.12	4	1	1	1	0	0	0	0	0.304637173	0
2000020	N(2120)0	0	2.12	4	1	1	0	0	0	0	0	0.304641544	0
2001064	rho(2150)+	0	2.155	3	-1	0	1	0	0	0	0	0.32	0
2001065	rho(2150)0	0	2.155	3	-1	0	0	0	0	0	0	0.32	0
2001075	f2(2150)	0	2.157	5	-1	0	0	0	0	0	0	0.152	0
2000073	phi(2170)	0	2.175	3	-1	0	0	0	0	0	0	0.061	0
1218	N(2190)0	0	2.19	8	1	1	0	0	0	0	0	0.5	0
2128	N(2190)+	0	2.19	8	1	1	1	0	0	0	0	0.5	0
2000071	f0(2200)	0	2.2	1	-1	0	0	0	0	0	0	0.44	0
2000068	eta(2225)	0	2.225	1	-1	0	0	0	0	0	0	0.096	0
4000008	f2(2220)	0	2.231	5	-1	0	0	0	0	0	0	0.023	0
2001039	K2(2250)+	0	2.247	5	-1	0	1	1	0	0	0	0.18	0
2001040	K2(2250)0	0	2.247	5	-1	0	0	1	0	0	0	0.18	0
2000069	rho3(2250)+	0	2.25	7	-1	0	1	0	0	0	0	0.188	0
2000070	rho3(2250)0	0	2.25	7	-1	0	0	0	0	0	0	0.188	0
2000091	N(2220)+	0	2.25	10	1	1	1	0	0	0	0	0.4	0
2000092	N(2220)0	0	2.25	10	1	1	0	0	0	0	0	0.4	0
2001051	Ksi(2250)-	0	2.25	6	1	1	-1	-2	0	0	0	0.07	0
2001052	Ksi(2250)0	0	2.25	6	1	1	0	-2	0	0	0	0.07	0
4000009	Sigma(2250)+	0	2.25	6	1	1	1	-1	0	0	0	0.1	0
4000010	Sigma(2250)0	0	2.25	6	1	1	0	-1	0	0	0	0.1	0
4000011	Sigma(2250)-	0	2.25	6	1	1	-1	-1	0	0	0	0.1	0
13334	Omega(2250)	0	2.252	4	1	1	-1	-3	0	0	0	0.055	0
2000093	N(2250)+	0	2.275	10	1	1	1	0	0	0	0	0.5	0
2000094	N(2250)0	0	2.275	10	1	1	0	0	0	0	0	0.5	0
9060225	f2(2300)	0	2.297	5	-1	0	0	0	0	0	0	0.149	0
2001011	Delta(2300)++	0	2.3	10	1	1	2	0	0	0	0	0.3	0
2001012	Delta(2300)+	0	2.3	10	1	1	1	0	0	0	0	0.3	0
2001013	Delta(2300)0	0	2.3	10	1	1	0	0	0	0	0	0.3	0
2001014	Delta(2300)-	0	2.3	10	1	1	-1	0	0	0	0	0.3	0
2001076	f4(2300)	0	2.3	9	-1	0	0	0	0	0	0	0.25	0
4000012	N(2300)0	0	2.3	2	1	1	0	0	0	0	0	0.3	0
4000013	N(2300)+	0	2.3	2	1	1	1	0	0	0	0	0.3	0
2001041	K3(2320)+	0	2.324	7	-1	0	1	1	0	0	0	0.15	0
2001042	K3(2320)0	0	2.324	7	-1	0	0	1	0	0	0	0.15	0
2000072	f0(2330)	0	2.33	1	-1	0	0	0	0	0	0	0.44	0
4000014	rho5(2350)0	0	2.33	11	-1	0	0	0	0	0	0	0.4	0
4000015	rho5(2350)+	0	2.33	11	-1	0	1	0	0	0	0	0.4	0
9090225	f2(2340)	0	2.345	5	-1	0	0	0	0	0	0	0.322	0
911	Lambda(2350)	0	2.35	10	1	1	0	-1	0	0	0	0.15	0
2001053	Ksi(2370)-	0	2.37	6	1	1	-1	-2	0	0	0	0.08	0
2001054	Ksi(2370)0	0	2.37	6	1	1	0	-2	0	0	0	0.08	0
4000016	Omega(2380)	0	2.38	2	1	1	-1	-3	0	0	0	0.026	0
2001045	K5*(2380)+	0	2.382	11	-1	0	1	1	0	0	0	0.178	0
2001046	K5*(2380)0	0	2.382	11	-1	0	0	1	0	0	0	0.178	0
2001023	Delta(2400)++	0	2.4	10	1	1	2	0	0	0	0	0.6	0
2001024	Delta(2400)+	0	2.4	10	1	1	1	0	0	0	0	0.6	0
2001025	Delta(2400)0	0	2.4	10	1	1	0	0	0	0	0	0.6	0
2001026	Delta(2400)-	0	2.4	10	1	1	-1	0	0	0	0	0.6	0
910	Delta(2420)-	0	2.42	12	1	1	-1	0	0	0	0	0.4	0
2000097	Delta(2420)++	0	2.42	12	1	1	2	0	0	0	0	0.4	0
2000098	Delta(2420)+	0	2.42	12	1	1	1	0	0	0	0	0.4	0
2000099	Delta(2420)0	0	2.42	12	1	1	0	0	0	0	0	0.4	0
2001001	a6(2450)+	0	2.45	13	-1	0	1	0	0	0	0	0.4	0
2001002	a6(2450)0	0	2.45	13	-1	0	0	0	0	0	0	0.4	0
4000017	f6(2510)	0	2.469	13	-1	0	0	0	0	0	0	0.283	0
4000018	Omega(2470)	0	2.474	2	1	1	-1	-3	0	0	0	0.072	0
2001043	K4(2500)+	0	2.49	9	-1	0	1	1	0	0	0	0.25	0
2001044	K4(2500)0	0	2.49	9	-1	0	0	1	0	0	0	0.25	0
4000019	N(2570)0	0	2.57	6	1	1	0	0	0	0	0	0.3	0
4000020	N(2570)+	0	2.57	6	1	1	1	0	0	0	0	0.3	0
2000095	N(2600)+	0	2.6	12	1	1	1	0	0	0	0	0.65	0
2000096	N(2600)0	0	2.6	12	1	1	0	0	0	0	0	0.65	0
2000124	N(2700)+	0	2.7	14	1	1	1	0	0	0	0	0.436121728	0
2000125	N(2700)0	0	2.7	14	1	1	0	0	0	0	0	0.436158087	0
2001027	Delta(2750)++	0	2.75	14	1	1	2	0	0	0	0	0.425	0
2001028	Delta(2750)+	0	2.75	14	1	1	1	0	0	0	0	0.425	0
2001029	Delta(2750)0	0	2.75	14	1	1	0	0	0	0	0	0.425	0
2001030	Delta(2750)-	0	2.75	14	1	1	-1	0	0	0	0	0.425	0
2001031	Delta(2950)++	0	2.95	16	1	1	2	0	0	0	0	0.5	0
2001032	Delta(2950)+	0	2.95	16	1	1	1	0	0	0	0	0.5	0
2001033	Delta(2950)0	0	2.95	16	1	1	0	0	0	0	0	0.5	0
2001034	Delta(2950)-	0	2.95	16	1	1	-1	0	0	0	0	0.5	0
